,Perpetuum FSH/C,Enocean Eco 100,Clarkson U prototype,Michigan U PFIG,U Texas prototype Induc Vib,Seiko Kinetic watch,AA battery harvester,Socket,Kinetic flashlight,MIDE Voiture,Bistable buckling harvester,Heel-impact shoe harvester,Innowattech road/rail,Piezo backpack straps,U Texas prototype Piezo Vib,WindTamer,Leviathan,Enviro Engergies,Four Seasons,Humdinger Wind Belt,Michigan U piezo flag,Nova Energy tuna turbine,Columbia Power Manta buoy,Wing Wave Generator,Solar heat engine w/ mirrors,Tracking system,Inflatable mat,Big Belly trash compactor,Transparent film on window,Seiko Solar watch,Seiko Thermic watch,Enocean ECT 310 Perpetuum,Micropelt TE-power probe,Micropelt TE-power ring,Micropelt STM-PEM,Solar powered Sterling engine,Solar/wind streetlamp,Kinesis wind/solar,Hymini wind/solar/crank,74 Chevy Tailgate Support-RBS,Air Compressor 22,B&D Cordless Screwdriver,B&D Elec. Polisher,B&D Weed Trimmer,Battery Op. Toothbrush,Bissel Hand Vacuum,Black & Decker Elec. Knife,Black & Decker Sander,Braun Hand Blender,Bubble Machine,Bumble Ball Toy,Cadillac Slide-Out Visor-RBS,Corvette Vac 23,Crossfire Game,Dazey Fruit & Veg. Stripper-RBS,De walt sander,Dremel Electric Engraver-RBS,Durabuilt Hand Vacuum,Electric Can Opener,Electric Pencil Sharpener,Ertl Bumble Ball,F.Price Remote Control Car,Fisher Price Bubble Mower,Green Eagle Putting Cup,Hair Dryer,Hamilton  Elec. Mixer,Horseman Swimming Toy,Hot Glue Gun 21,Humidifier,Krups Cheese Grater,Mattel Bubble Extinguisher,Mini Pro Hair Dryer,Moen Kitchen Water Faucet,Mr. Coffee Coffee Maker-RBS,Mr. Coffee Iced Tea Maker-RBS,OverRider Toy Car,Paint Sprayer,Pneumatic Air Ratchet,Portable Fan,Power Caulk 20,Presto Popcorn Popper,Presto Salad Shooter,Radio Controlled Truck,Real Power Tool Shop,Regal Ware Electric Knife,SKIL Power Screwdriver-RBS,Salon Series 795 Hair Dryer,Salton Sandwich Maker,Stamp Machine 17,Super Maxx Ball Shooter-RBS,Takka-1000 Pasta Machine,Tape Rewinder 22,Toy Solar Car,Upright Vacuum Cleaner,Wagner Paint Roller,West Bend Iced Tea Maker-RBS,West Bend Mixer,WestBend Food Processor,Wet/Dry Vacuum,bicycle brake 18
Air Compressor 22,97.7425434793251,117.08601678660227,121.49268704206423,100.64278904817922,122.82311432898204,172.42781183196615,168.7215293977303,139.63069648989028,150.9479595600787,103.41014741682599,79.86052102315668,129.77804231626436,55.74615170725849,89.39777493647519,132.09514602582897,186.341104945818,159.1333535608751,152.68310815082117,131.8132985920895,128.98824743554547,131.7503214477122,192.11904407646665,122.07052418840311,135.47612433519717,125.64929590761807,134.9658858715492,163.66502367142147,206.77735872509442,90.47318645311134,154.15185208927875,194.74566243884428,119.17242617006727,156.41020384516526,125.39335161481266,108.302928248812,190.46150588392172,184.09165057079412,214.09051000560066,249.62577429404894,49.33533785675371,0.0,48.533622773397504,39.780832093647135,34.60743881460302,38.48762517949945,31.19832552971162,38.090815566049926,39.497252056649614,33.27266538618185,43.647782811443534,36.6152788390488,43.35769910264396,38.80849095084896,40.14915850876432,45.23319226277823,39.03679357742226,37.62977611785586,37.68577253674428,38.01047627442464,37.872001844342044,38.697260676466364,45.677130853750995,38.88932485453932,36.37916204678459,45.862725736506114,38.57585972946978,34.816782654619395,51.917997144011025,43.09698939521147,38.04217172334003,37.53058126330329,37.80886949860886,43.21129606236006,47.07423143543142,50.2635833242159,36.03429922870544,47.707059577745596,44.42985748282774,30.6081432647673,41.12652661640783,27.276020212618644,35.70469204881003,38.064823401893484,35.92490939335748,41.44727473461908,44.00263788092842,38.5278686913862,52.08229484253506,43.52626785262156,48.01788471501912,45.888182796947824,39.013857441469945,39.797514010893856,27.23126864300948,42.58535503410569,47.83951148763517,34.50327156767791,31.851947164972422,36.72865349460661,45.920115585709375
B&D Cordless Screwdriver,100.80070610333496,119.33483683332548,120.98703525020377,101.2574621454921,121.2407156107087,166.86153088105277,169.72191906530486,141.39228355447716,153.26069765975345,101.05339507172872,82.63149385652973,126.77584261736632,57.684660500436145,91.43558913140686,125.57440472387236,192.1796090747173,168.74017348950767,163.6863605198967,142.07455703265452,141.84547527492796,144.22705106377848,185.27699921420367,124.31438134115862,132.1306014092196,118.14394252598144,121.67465509593856,166.7344162613109,190.767781092193,90.73510315752033,147.6304577717811,199.61152380927564,128.66685151284253,168.02268694541658,133.39182454978913,118.67258758058053,200.67548903194512,188.70620174830282,224.1727876252245,250.2995463673359,38.87809875845048,48.533622773397504,0.0,34.16770710415184,30.66129431381673,33.82443483647858,46.27295203883591,36.02062817801777,41.71143937579571,30.720577194620898,46.07650555433057,33.07417449519208,36.785929961447714,51.436153384096166,37.401132718744215,38.67222497843591,41.06733920141069,36.13677584735895,33.09118662621035,36.76972903739719,37.96818036852767,29.671356603347704,39.48205656752518,40.17170750059346,39.44904960159843,55.129237281220206,34.75209929779062,35.98924300264157,52.38560142229674,52.8943238318587,35.53375840983165,48.5486415403159,46.94693076161658,42.81216082259073,49.99809777948228,51.55362007359725,29.6731427063809,46.97435486514315,38.06217517818389,47.207592403355946,37.66011507989413,47.61304284344432,39.05441511697813,36.17304048378743,31.070029451733696,40.22286360454969,10.13825307234314,45.076190970995356,47.20895691434399,41.378335235198264,51.23347355852198,43.71590369383869,41.18739856368114,40.37163433021961,41.88190336855124,39.67514548255738,51.005798911555345,38.07263517467231,38.54173585524174,46.10203756005706,45.865141994591056
B&D Elec. Polisher,88.46972887707139,106.47241630523547,110.99122364321035,100.7732551844361,119.4681871826444,163.92829935142026,158.19263582677712,137.05782367882742,145.25285836522175,97.18550052567977,76.64477208806903,112.96897506822398,54.80599340667176,85.87523125933826,126.66083835204793,190.28682795269117,163.2213333195231,164.45074366871555,143.24466786133758,132.69349410165137,135.07506989050188,185.54673903096622,120.48793544773443,135.1619567888751,122.72451359857452,131.05185384857901,170.52768940964512,193.80918123385703,83.58286959863902,144.4908376682555,195.05737158540143,123.03453541377712,159.6731099814889,129.2466851031016,110.53390557375084,194.39340437783756,192.0543094472236,217.07924061869912,247.45969463823263,43.26523311236122,39.780832093647135,34.16770710415184,0.0,29.33645388526833,33.51053664530605,36.640070052869184,20.11477150229181,20.524533795686185,22.182971135935123,44.00497140810686,39.64637926633715,39.53647509551985,39.09437396997228,33.152946886685044,30.2996357338016,23.37507644133975,19.745671386733054,36.01211064362796,24.07550325911114,34.00531405753813,36.2272047478217,39.96113906348704,35.384921899664526,29.693951128310978,45.49651633251333,27.75863891984454,36.350693914385474,45.59023891480274,45.951393722295194,30.88870438190366,45.42446687357632,35.41829040490617,40.87617916980814,43.32017269374376,44.25869336962354,31.605032825060857,45.500828365504944,39.9667616542295,36.36720260023753,39.05177154030267,41.01958882579862,27.692916109756275,31.843740654750146,30.142909110271912,31.804667660712504,32.53037252336122,36.52676341193518,36.31546330928155,39.51075344331255,44.36042924251589,34.07999759183997,34.352265971291075,39.343029826281565,31.401283474093074,36.40642092096377,44.26468343172465,27.72592361143599,27.82081133739313,42.85968185931661,39.031508905959164
B&D Weed Trimmer,79.49409623493783,100.9503145756922,108.50882151799726,89.58760899258692,114.11145163770757,165.56214952766348,154.97366749344894,125.94530868385446,140.0963107470081,89.59438032608597,65.2386446550962,113.1511697000554,41.84425646250318,74.9991227095581,122.23571110739302,182.4614110033342,151.77545590670167,152.83070661623134,128.093982294241,119.4157768280872,121.79735261693772,182.4614110033342,111.29700632566838,119.65320192607325,116.4868337885971,124.64521912493912,164.43863979703474,194.55776171251836,74.25675836256454,144.06147534871354,198.02217848887614,116.54225173523986,151.80096733192286,122.51874208711061,102.44854768298121,183.10211134316023,184.5961546496252,220.3017315778854,251.52345953112956,28.70782789254004,34.60743881460302,30.66129431381673,29.33645388526833,0.0,29.014146695380855,26.06441339786994,23.905891312446357,23.47579509926496,25.097964297319223,32.727465018154504,24.890333639618365,26.544881368225298,30.464823090290928,25.20621607175753,26.206654411650096,24.860224329723152,23.85922228187312,27.193717249548737,16.395132636801588,19.49099174119997,26.234920963529532,37.799889156627344,24.316146167776292,27.758402041256886,51.348395935629995,20.484145449136513,28.73138747949048,38.02478719370417,39.98213865936506,17.869152494944423,27.90392175773423,36.06691643441905,24.7075078483497,31.88476595296812,34.639055007291105,25.781385719585874,34.871787949483604,30.11009317151803,30.02703716371541,28.274959477366714,26.438122389371706,19.087619612993773,21.038416521877128,17.082419940525973,29.714389647982635,28.122042124144492,34.81488667936758,38.523222649626604,24.88190404317605,37.110268709711605,31.66508465076203,25.749428126728905,29.504353518158464,22.308752045632293,25.545847926162104,32.435844674529854,25.447723627599455,16.531582069345113,26.99675846228262,29.54931252737922
Battery Op. Toothbrush,96.02431806435372,115.61497153606496,120.63253062047959,104.70882273628939,124.92117155931982,164.6660031793475,166.86609978940663,133.9505247781698,147.2193020996952,100.58900287827494,80.62542181954494,126.73826975922091,57.817042323709764,84.71260740740732,132.9180898509646,193.458819589844,164.15707549460598,165.304545197678,140.69064844924347,136.35841424256617,137.2409842133309,190.4420783674505,119.47680171642259,126.45669724995155,122.83603175051954,131.27111041813055,170.57139112895743,197.01658596966035,90.9365166533966,148.1392454378131,201.89783048593108,131.8609066233917,165.85581683139412,136.47983276900658,120.04865991371305,194.04282416512336,189.43643747261154,219.81746969987375,255.34964182366437,40.30011286447349,38.48762517949945,33.82443483647858,33.51053664530605,29.014146695380855,0.0,35.81591110113117,28.16961215647056,36.411399777844316,22.72267826181224,38.45997774423973,29.177176023741282,35.36269772063699,37.09450724449525,30.876031753342154,37.309962545307314,37.79971814413489,32.69664468998194,33.642727523211576,30.437597273060355,35.04786052378593,28.06238240846836,29.808160075161993,32.338702523580565,35.741727353013886,45.97533530563318,27.274435660758144,28.51051398875302,50.829911618492446,43.33413969381685,30.25986641101759,38.10134271028453,36.90524878002492,31.41976845117083,45.68713370312166,46.89577740379964,22.224001489465316,39.675104304169935,37.26375575721244,36.12376722749816,34.92697456689186,39.673673055095946,35.26466291132926,30.560837300504634,28.59665636201681,30.75298783390786,33.97907156135034,34.48180703789443,49.683985266594526,39.367642741042296,46.69878934106265,32.86083565153628,34.509610494555304,32.04549220703461,30.278901662906648,29.920514795007225,46.04328570158053,26.641358466847564,32.39228812726566,40.14975865252669,45.639862638996696
Bissel Hand Vacuum,92.90808959782748,111.32345708382812,119.55569970656336,100.61950576949772,124.2841884432977,164.2288986311179,157.3925831683672,125.25799483325629,139.67432948427466,101.88303282023273,77.69678825702529,120.22246666728705,53.19551792358875,76.01222409931918,131.83187543807492,188.88278845165,156.6103372838718,156.03258417922757,131.41740792772572,124.108447711905,126.77484506124154,196.01573200296758,121.20583729940576,131.13463732958786,124.56527842556724,133.44102027802433,168.012880689004,196.36181504002425,88.89987076590342,143.75810829929992,189.77795003062343,123.56277135823909,156.8337343545059,127.34659848712674,108.30360893449105,184.968325226944,185.04975499416562,208.6890948755701,244.22126699936064,37.30831066824902,31.19832552971162,46.27295203883591,36.640070052869184,26.06441339786994,35.81591110113117,0.0,30.340555982232317,29.05444190035719,28.441452679310164,40.58895291171618,31.94414322803847,32.457531595833686,21.939425851468236,30.38948242645873,31.15933748327925,27.31628642920971,27.41976539344409,26.591050504760506,24.988379571304456,28.269294351184183,34.74884993734814,47.62218372279182,32.0499232826564,37.981180744502055,39.347687543965094,35.38927432588891,32.802555554011164,41.314828243351485,41.49114490326328,28.290831225874193,28.30402947288877,23.57428395651923,28.463926102780984,37.87419461372076,40.05651474203708,34.156512224210644,38.473660260112666,35.227930331875406,23.729761851752915,38.454164022443585,21.010358208332804,30.198340665986034,34.334838723273236,30.55479661799223,37.04469505085589,40.39068414480583,24.80424176843917,42.53066537880751,36.00047023731528,33.63256584864503,36.292488447447326,37.96655404545755,36.523825716784586,19.33973200707626,34.214239301452906,37.27772362360116,31.325435318605713,25.268346607774788,30.914248897694048,42.53096312154604
Black & Decker Elec. Knife,80.53890721960201,101.95324051466217,112.26465176083626,92.02747600888996,120.49929759168887,168.11773253540585,157.68571603722023,129.49772198182643,144.10178316208825,92.36876713642121,67.92828591154026,110.11436520497944,46.47105879047788,79.55912682475488,124.33036303455592,181.270622768989,155.15973466780042,157.72774469903493,133.0712261426338,124.76267244418199,127.14424823303249,181.270622768989,116.44731899363083,123.18863727681462,121.07107165215763,125.0314468904657,167.64425425692957,191.19050706727955,76.3362769572702,148.06694776379373,202.0276509039563,119.38747246033931,157.14786294801763,125.95219568828733,107.13776314518732,186.63754669390164,188.9506440457381,221.61154952489866,252.7725733023601,35.61418191361514,38.090815566049926,36.02062817801777,20.11477150229181,23.905891312446357,28.16961215647056,30.340555982232317,0.0,17.76635069452292,19.344562903883087,36.732709621816745,28.39209910126151,31.6422347045925,34.88257368564909,25.97183884696687,19.919890548209445,16.95512984503532,21.061400842080808,32.40967213863083,20.708486739353365,22.443218243263672,31.059013368098533,38.374897135339765,31.903400801015508,29.64026258981312,45.651200022715464,26.85325484845368,30.731229958891042,38.93809585317433,40.43632267928884,22.894906130924024,36.575225974120784,32.10689736337278,32.58030381185063,37.86455272824435,38.46879283252474,28.708380261708903,37.253040437887165,33.2985316548619,30.824701946063833,37.066301247415694,33.761902603435125,19.04478432397333,25.977907533971617,20.8595487088687,29.719919046054844,36.343048022992704,32.307727673366415,38.838932930669316,33.23604521812064,42.362198053602285,32.60188974194158,33.62497386721784,29.270742550727476,25.74227283523925,29.971838422697274,38.74771945803218,24.36717452849463,21.041190456224676,32.506931702931446,32.26685684118203
Black & Decker Sander,82.18528403090318,104.80690478780909,111.89525007199367,98.83381188795514,120.12989590284627,167.09253077963731,157.18049615808982,134.59988139433915,145.78415698025577,92.46416863076267,70.3633676261177,115.73874375498873,49.33811325474889,80.34315727696804,128.25415537253173,188.4029931162887,156.12462679288285,160.1636117894082,135.50709323300708,124.79887902782382,127.18045481667433,186.8224122007707,120.87814873585972,130.27895513410135,118.79601265405685,127.12335290406135,170.49722998876982,191.624576027221,81.8769728656914,143.77589163346698,196.33153865062275,118.89257407416012,153.57931278582458,123.66682092238449,104.66703741070774,186.4472513900303,187.09351311589944,217.0662120639022,244.83169534828352,41.787675929132085,39.497252056649614,41.71143937579571,20.524533795686185,23.47579509926496,36.411399777844316,29.05444190035719,17.76635069452292,0.0,25.577618581768633,42.99412788794338,34.825676276505746,36.56216575404548,34.43506839206394,33.318931007429555,24.864315069805482,12.735499536720397,23.649014273478496,29.548576834097112,20.899766825157815,27.344071686239676,34.21555255197023,42.066935367353935,36.40051455950093,34.07916799621482,47.07618029121094,33.49110745684933,38.365093253093725,43.84370526096039,45.22218870584189,25.008294404821083,37.13053841335125,35.62322935424773,35.98168671418135,38.87811367347357,41.17037200417193,32.835935425743685,43.07732411051022,40.86848261912807,32.01859776814345,37.25575126353916,33.56232967842443,21.11227693615345,32.80406958143136,27.98165785433336,31.695199890155994,41.747610269234755,34.65393993057748,35.37898625294956,40.45510403722696,44.96331648918746,33.64862965128713,40.150585816412544,36.10809586369179,28.734904363076836,37.6145990056998,39.774101693329705,26.67515102461185,21.679937231156686,36.64400342091068,40.045265514556554
Braun Hand Blender,87.13194944448541,109.85090021978138,112.86684235992104,102.4570773972032,120.85917048219218,157.68113719343762,164.06404793485956,133.84641426499093,138.81147597645264,93.95813180410451,74.58785928456568,122.53137129619039,52.49296710743979,76.2369353097491,128.79449014087504,190.5230309719758,159.8429910309709,164.41422652250242,139.43688490374447,131.3557146690654,132.12712023025657,192.10361188749374,112.55923359211327,129.35106120500876,120.81536358951143,128.88927146902222,165.41308500268798,196.8942914951097,85.44469480739781,138.46248374167345,192.27771839884707,125.42472795874313,163.74090517290105,132.18682323683348,114.05746669940228,191.18980039443645,189.15443291798715,218.48520388655143,254.01978347892438,34.6500343963276,33.27266538618185,30.720577194620898,22.182971135935123,25.097964297319223,22.72267826181224,28.441452679310164,19.344562903883087,25.577618581768633,0.0,31.11219115650239,23.828275123377427,26.80784320521043,36.8587009583711,27.6762005540996,29.25950113126632,25.91533555688733,23.769474015954582,31.85679720062087,22.963649856860293,29.74739471119459,25.386260917548803,28.1878985368462,26.32189960504525,25.407523106298285,37.6942194684006,18.60052359434744,23.32769492100415,42.498945463137616,33.31201987028003,30.463195865976147,32.205392550660235,24.325917761639833,25.673460797074817,39.18417314307893,40.41594517076862,16.342752517321102,34.59189265300406,28.289841355887738,27.45005313424352,34.31691094948516,31.44194574887986,24.645372432951604,22.994044966852165,23.324445138091324,32.105173365763406,30.430609151248376,21.321868270579866,35.55758918029794,36.896185524591395,42.53348277047454,23.88452746411887,29.769126376185067,24.877644559740897,22.469393091882502,27.74826433754769,40.26997423555067,18.171208903799368,23.10364327619251,37.78916118765122,37.70779603726574
Bubble Machine,93.51678984913485,114.79999389437688,127.47810307587646,106.53732501958032,133.38404037650082,169.52704322836024,176.08777695135382,139.97874109398612,148.22676032512425,102.46374101813925,78.31479684875927,128.7321515052344,57.69232473654972,83.7333708143653,141.45622407264068,186.4060869478693,159.46604856476225,157.5796468580494,136.43244435914673,132.38571301855916,135.2267609777366,186.86519712823227,108.1194115165128,128.8844927166345,131.30734755726095,139.66699425507164,167.80797163574937,209.5572900679694,89.05270023141378,152.46304329739812,200.9630561166855,124.72124964692432,158.36527282921287,130.2163597223252,114.34723117654934,191.31279758440766,195.60559130200323,226.81045929913864,262.3357623975385,39.90136989834204,43.647782811443534,46.07650555433057,44.00497140810686,32.727465018154504,38.45997774423973,40.58895291171618,36.732709621816745,42.99412788794338,31.11219115650239,0.0,31.72856665149677,33.67581556289818,48.335101461300326,27.28220676679033,42.013910280223556,41.84768816371355,39.80262523668647,43.53307137538303,36.668867104394806,40.52056493287385,36.586826497121876,39.643266102412255,17.47927313093214,38.44737613168502,57.45721982606763,29.195480354475585,26.225069148231878,47.153798347840144,39.43720905139082,39.25202194089041,24.159679423108823,44.664551235663325,30.934184774064406,46.233199021654634,47.897818698582014,33.993787287665285,35.24716325021119,34.05679702574683,42.82517189210064,37.65507188371125,35.35073517971486,35.45875535412254,35.31813802002158,29.571976251408074,43.63435770986512,43.33611916415087,41.97831071147528,52.234252744893425,35.06907994354637,43.40270943269874,39.21312916890814,34.525756028645105,31.412536358617615,31.832084151279982,25.949217265148228,47.08665113805861,38.08756260378471,33.63893499758417,39.89083908301812,39.17394915263336
